1.05, 2.06, 1.69|0.92, 2.00, 1.74
1.05, 2.13, 1.75|0.95, 2.06, 1.74
1.06, 2.17, 1.79|0.97, 2.12, 1.74
1.08, 2.20, 1.75|1.00, 2.17, 1.74
1.09, 2.25, 1.78|1.03, 2.21, 1.74
1.08, 2.29, 1.79|1.05, 2.27, 1.74
1.06, 2.34, 1.76|1.06, 2.32, 1.74
1.05, 2.40, 1.77|1.06, 2.38, 1.74
1.08, 2.41, 1.70|1.07, 2.43, 1.74
1.08, 2.46, 1.68|1.08, 2.49, 1.74
1.09, 2.49, 1.60|1.09, 2.53, 1.73
1.11, 2.52, 1.55|1.09, 2.57, 1.72
1.13, 2.55, 1.51|1.10, 2.60, 1.71
1.11, 2.60, 1.58|1.11, 2.64, 1.70
1.11, 2.65, 1.64|1.11, 2.69, 1.70
1.13, 2.76, 1.71|1.12, 2.76, 1.70
1.12, 2.81, 1.81|1.13, 2.81, 1.70
1.13, 2.85, 1.88|1.14, 2.88, 1.71
1.13, 2.87, 1.93|1.15, 2.93, 1.72
1.14, 2.87, 1.97|1.16, 2.97, 1.73
1.14, 2.89, 1.96|1.17, 3.01, 1.74
1.13, 2.93, 1.99|1.18, 3.05, 1.75
1.14, 2.96, 2.03|1.19, 3.08, 1.76
1.17, 2.99, 2.03|1.19, 3.11, 1.78
1.16, 3.00, 2.05|1.20, 3.14, 1.79
1.18, 3.04, 1.99|1.21, 3.16, 1.80
1.16, 3.07, 2.03|1.21, 3.19, 1.81
1.15, 3.08, 2.06|1.21, 3.21, 1.82
1.12, 3.11, 2.10|1.20, 3.23, 1.84
1.10, 3.09, 2.02|1.19, 3.24, 1.85
1.12, 3.11, 1.99|1.19, 3.25, 1.86
1.12, 3.14, 2.00|1.18, 3.26, 1.87
1.16, 3.12, 1.90|1.19, 3.26, 1.87
1.19, 3.10, 1.81|1.19, 3.27, 1.87
1.17, 3.14, 1.86|1.19, 3.27, 1.87
1.15, 3.16, 1.93|1.19, 3.27, 1.88
1.13, 3.17, 1.98|1.19, 3.28, 1.88
1.11, 3.19, 2.01|1.18, 3.28, 1.89
1.10, 3.20, 2.03|1.17, 3.29, 1.90
1.10, 3.20, 2.04|1.16, 3.29, 1.91
1.09, 3.21, 2.07|1.15, 3.30, 1.92
1.09, 3.20, 2.09|1.14, 3.30, 1.93
1.10, 3.23, 2.05|1.14, 3.31, 1.94
